Tip,Hesap_Adi,Tarih,Açıklama,Tutar
Banka Hesabı,QNB - Vadesiz Kobi Nakit,29/08/2025,Transfer İşlemleri - Gönderen: SET KURUMSAL HİZMETLER TİC. ANONİM ŞTİ. Sorgu No: 5515659 - SETCARD_56495_GÜMÜSBULUT DAN.T,29531.64
Banka Hesabı,QNB - Vadesiz Kobi Nakit,30/08/2025,Kart İşlemleri - İşyeri:092800000013185 (Satış) N222 FAST NOTONUS SATIŞ İşlemi,570.00
Banka Hesabı,QNB - Vadesiz Kobi Nakit,30/08/2025,Kart İşlemleri - İşyeri:092800000013185 (Satış) O033 QNB Kredi Kartı İşlemi,4600.00
Banka Hesabı,QNB - Vadesiz Kobi Nakit,30/08/2025,Kart İşlemleri - İşyeri:092800000013185 (Satış) N003 Yurt İçi Kredi Kartı İşlemi,18870.00
Banka Hesabı,QNB - Vadesiz Kobi Nakit,30/08/2025,Kart İşlemleri - İşyeri:092800000013185 (Satış) N001 Yurt İçi Banka Kartı İşlemi,14885.00
Banka Hesabı,QNB - Vadesiz Kobi Nakit,30/08/2025,Kart İşlemleri - İşyeri:092800000013185 (Satış) O138 QNB Banka Kartı İşlemi,505.00
Banka Hesabı,QNB - Vadesiz Kobi Nakit,31/08/2025,Kart İşlemleri - İşyeri:092800000013185 (Satış) O033 QNB Kredi Kartı İşlemi,1470.00
Banka Hesabı,QNB - Vadesiz Kobi Nakit,31/08/2025,Kart İşlemleri - İşyeri:092800000013185 (Satış) N003 Yurt İçi Kredi Kartı İşlemi,21320.00
Banka Hesabı,QNB - Vadesiz Kobi Nakit,31/08/2025,Kart İşlemleri - İşyeri:092800000013185 (Satış) N001 Yurt İçi Banka Kartı İşlemi,11935.00
Banka Hesabı,QNB - Vadesiz Kobi Nakit,31/08/2025,Kart İşlemleri - İşyeri:092800000013185 (Satış) O138 QNB Banka Kartı İşlemi,735.00
Banka Hesabı,QNB - Vadesiz Kobi Nakit,31/08/2025,Transfer İşlemleri - Alıcı:Gümüşbulut Danışmanlık Turizm Gıda Sanay-Hesaptan hesaba havale Al.Hs:91739448 Mobil Bankacılı,-500000.00
Banka Hesabı,QNB - Vadesiz Kobi Nakit,01/09/2025,Kart İşlemleri - İşyeri:092800000013185 (Satış) N002 Yurt Dışı Banka Kartı İşlemi,720.00
Banka Hesabı,QNB - Vadesiz Kobi Nakit,01/09/2025,Kart İşlemleri - İşyeri:092800000013185 (Satış) N002 Yurt Dışı Banka Kartı Üye İşyeri Ücreti - Peşin,-13.68
Banka Hesabı,QNB - Vadesiz Kobi Nakit,01/09/2025,Kart İşlemleri - İşyeri:092800000013185 (Satış) N002 Yurt Dışı Banka Kartı İşlemi BSMV,-0.68
Banka Hesabı,QNB - Vadesiz Kobi Nakit,01/09/2025,Kart İşlemleri - İşyeri:092800000013185 (Satış) N222 FAST NOTONUS SATIŞ İşlemi,1000.00
Banka Hesabı,QNB - Vadesiz Kobi Nakit,01/09/2025,Kart İşlemleri - İşyeri:092800000013185 (Satış) O033 QNB Kredi Kartı İşlemi,2815.00
Banka Hesabı,QNB - Vadesiz Kobi Nakit,01/09/2025,Kart İşlemleri - İşyeri:092800000013185 (Satış) N003 Yurt İçi Kredi Kartı İşlemi,27267.50
Banka Hesabı,QNB - Vadesiz Kobi Nakit,01/09/2025,Kart İşlemleri - İşyeri:092800000013185 (Satış) N001 Yurt İçi Banka Kartı İşlemi,11057.50
Banka Hesabı,QNB - Vadesiz Kobi Nakit,01/09/2025,Kart İşlemleri - İşyeri:092800000013185 (Satış) O138 QNB Banka Kartı İşlemi,1585.00
Banka Hesabı,QNB - Vadesiz Kobi Nakit,01/09/2025,Transfer İşlemleri - Gönderen: EDENRED KURUMSAL ÇÖZÜMLER A.Ş. Sorgu No: 9232486 - 30762145TICKET RESTAURANT ÖDEM AKBANK T,40183.59
Banka Hesabı,QNB - Vadesiz Kobi Nakit,01/09/2025,Transfer İşlemleri - Gönderen: PLUXEE ÇALIŞAN DENEYİMİ DANIŞMANLIK VE P Sorgu No: 0001676 - Pluxee EFT -449574 AKBANK T.A,56281.13
